UserID , Age , Gender , VRHeadset , Duration , MotionSickness , ImmersionLevel
190 , 85 , Female , Oculus Rift , 50.78252320278111 , 1 , 1
191 , 75 , Female , Oculus Rift , 15.19055540099587 , 7 , 4
192 , 40 , Female , PlayStation VR , 21.292198771897432 , 8 , 1
193 , 61 , Female , PlayStation VR , 54.426676959986416 , 10 , 4
194 , 71 , Female , HTC Vive , 40.09088141165552 , 7 , 5
195 , 51 , Female , HTC Vive , 59.32823027121645 , 1 , 4
196 , 72 , Female , PlayStation VR , 51.809863614460944 , 2 , 2
197 , 82 , Male , PlayStation VR , 27.549649691639324 , 5 , 2
198 , 47 , Female , Oculus Rift , 39.32006960026011 , 8 , 2
199 , 67 , Male , HTC Vive , 28.84104299682822 , 5 , 5
200 , 40 , Male , HTC Vive , 22.970404677769935 , 8 , 1
201 , 28 , Male , PlayStation VR , 16.229925346657573 , 2 , 4
202 , 59 , Female , HTC Vive , 5.240614617124386 , 10 , 2
203 , 79 , Male , HTC Vive , 53.2762533217343 , 1 , 5
204 , 80 , Male , HTC Vive , 20.133900726044534 , 8 , 3
205 , 41 , Male , PlayStation VR , 45.402568596355685 , 10 , 5
206 , 69 , Male , Oculus Rift , 54.88841870691579 , 3 , 1
207 , 82 , Male , Oculus Rift , 47.16879324294428 , 1 , 5
208 , 94 , Male , HTC Vive , 11.767327795098902 , 10 , 4
209 , 83 , Male , Oculus Rift , 39.017955873348846 , 5 , 5
210 , 38 , Female , HTC Vive , 39.050448121310495 , 4 , 4
211 , 52 , Male , HTC Vive , 11.4490315259902 , 3 , 3
212 , 57 , Male , PlayStation VR , 44.984380173476715 , 9 , 1
213 , 72 , Male , Oculus Rift , 19.541954263891732 , 9 , 2
214 , 55 , Male , Oculus Rift , 9.901587253016515 , 8 , 2
215 , 44 , Male , HTC Vive , 41.59593505476313 , 5 , 3
216 , 78 , Male , HTC Vive , 56.3699193802262 , 9 , 5
217 , 92 , Female , HTC Vive , 54.61847180006112 , 2 , 3
218 , 65 , Female , PlayStation VR , 21.863527593387268 , 10 , 3
219 , 59 , Female , HTC Vive , 20.959657735163592 , 7 , 2
220 , 97 , Male , Oculus Rift , 27.823806959044198 , 5 , 2
221 , 43 , Female , PlayStation VR , 24.061006205523093 , 4 , 1
222 , 69 , Female , HTC Vive , 52.617788988437795 , 3 , 5
223 , 57 , Female , PlayStation VR , 30.794772571071043 , 8 , 1
224 , 92 , Male , PlayStation VR , 20.29800362096556 , 1 , 1
225 , 27 , Male , Oculus Rift , 17.048745664390978 , 7 , 1
226 , 48 , Male , PlayStation VR , 28.217650435895436 , 7 , 1
227 , 58 , Female , PlayStation VR , 49.954397930253606 , 6 , 5
228 , 91 , Female , PlayStation VR , 10.004614973075924 , 6 , 2
229 , 30 , Male , Oculus Rift , 36.75202675403272 , 1 , 4
230 , 85 , Female , PlayStation VR , 53.23608098317 , 3 , 5
231 , 53 , Female , HTC Vive , 6.42633008794109 , 5 , 4
232 , 54 , Male , Oculus Rift , 51.18138778099405 , 3 , 2
233 , 80 , Male , HTC Vive , 20.239188743868752 , 9 , 3
234 , 40 , Female , PlayStation VR , 40.13223267955353 , 6 , 3
235 , 80 , Male , PlayStation VR , 58.82188772692395 , 9 , 5
236 , 53 , Female , HTC Vive , 13.28393493791578 , 7 , 4
237 , 81 , Female , Oculus Rift , 51.95941479201893 , 1 , 4
238 , 59 , Male , PlayStation VR , 32.31473992593868 , 10 , 5
239 , 30 , Male , HTC Vive , 59.27126201562723 , 2 , 5
240 , 74 , Female , HTC Vive , 50.75090199270402 , 2 , 5
241 , 57 , Female , HTC Vive , 56.10097474144805 , 10 , 3
242 , 77 , Male , PlayStation VR , 15.856230522796368 , 2 , 5
243 , 100 , Male , Oculus Rift , 9.773344041010098 , 7 , 2
244 , 43 , Male , HTC Vive , 39.368964236731564 , 6 , 1
245 , 76 , Male , HTC Vive , 16.764390808582068 , 3 , 1
246 , 48 , Male , PlayStation VR , 24.804035215903646 , 4 , 3
247 , 94 , Female , PlayStation VR , 56.56210647321211 , 5 , 1
248 , 54 , Female , Oculus Rift , 26.647953291846626 , 8 , 4
249 , 96 , Male , Oculus Rift , 17.88607215607579 , 6 , 1
250 , 75 , Female , PlayStation VR , 49.68722373146547 , 10 , 4
251 , 54 , Female , HTC Vive , 28.331444314286003 , 9 , 4
252 , 94 , Female , HTC Vive , 50.42990734701868 , 6 , 3
253 , 62 , Female , PlayStation VR , 14.190155760821824 , 8 , 3
254 , 79 , Male , HTC Vive , 23.689657019031216 , 8 , 3
255 , 63 , Male , Oculus Rift , 23.792867538660225 , 3 , 2
256 , 54 , Female , Oculus Rift , 25.91355656155889 , 6 , 5
257 , 80 , Female , HTC Vive , 26.55870031015914 , 4 , 1
258 , 41 , Female , Oculus Rift , 54.924655493549736 , 1 , 3
259 , 98 , Male , PlayStation VR , 56.831196027130524 , 5 , 2
260 , 88 , Male , HTC Vive , 56.36874069667299 , 8 , 3
261 , 64 , Female , PlayStation VR , 51.41910464642336 , 1 , 4
262 , 30 , Male , Oculus Rift , 57.13693308316552 , 7 , 2
263 , 71 , Female , PlayStation VR , 28.357554318718435 , 6 , 3
264 , 28 , Female , Oculus Rift , 59.94899948984662 , 9 , 4
265 , 59 , Male , HTC Vive , 16.204110030949586 , 7 , 5
266 , 71 , Male , PlayStation VR , 16.40400680099001 , 2 , 3
267 , 85 , Male , PlayStation VR , 50.83062371031534 , 5 , 5
268 , 100 , Female , HTC Vive , 47.338710574157034 , 6 , 3
269 , 51 , Female , PlayStation VR , 25.254764414621107 , 2 , 4
270 , 68 , Female , PlayStation VR , 58.280889109755634 , 6 , 5
271 , 39 , Female , HTC Vive , 48.58351687066466 , 6 , 2
272 , 89 , Male , PlayStation VR , 38.82626851752463 , 10 , 1
273 , 47 , Female , PlayStation VR , 38.292607430239514 , 3 , 1
274 , 35 , Female , HTC Vive , 35.28365148714362 , 9 , 5
275 , 89 , Female , Oculus Rift , 22.39905555264078 , 10 , 1
276 , 71 , Male , PlayStation VR , 28.089772441811405 , 7 , 5
277 , 66 , Male , HTC Vive , 48.46238652825749 , 4 , 5
278 , 61 , Male , HTC Vive , 40.854487923763244 , 8 , 1
279 , 97 , Male , HTC Vive , 58.38859267452179 , 10 , 4
280 , 81 , Male , Oculus Rift , 8.452286984753593 , 4 , 5
281 , 61 , Male , PlayStation VR , 30.821041461846633 , 3 , 1
282 , 36 , Male , HTC Vive , 10.446969755399167 , 8 , 5
283 , 81 , Male , PlayStation VR , 15.211406542775487 , 7 , 5
284 , 81 , Male , HTC Vive , 38.525943968850946 , 5 , 1
285 , 59 , Male , Oculus Rift , 23.697854130448633 , 9 , 3
286 , 98 , Male , Oculus Rift , 23.481024530024577 , 3 , 1
287 , 98 , Male , Oculus Rift , 15.494672311797792 , 10 , 3
288 , 90 , Male , HTC Vive , 41.002231346565374 , 7 , 4
289 , 96 , Male , HTC Vive , 56.331101667085406 , 5 , 2
290 , 87 , Male , HTC Vive , 7.516010675382189 , 6 , 3
291 , 100 , Male , Oculus Rift , 54.64668054334931 , 3 , 2
292 , 67 , Male , PlayStation VR , 51.57747256341612 , 2 , 3
293 , 87 , Female , Oculus Rift , 56.691014006092864 , 1 , 3
294 , 62 , Male , HTC Vive , 45.88683357656789 , 10 , 1
295 , 25 , Female , PlayStation VR , 40.27518794445086 , 1 , 4
296 , 74 , Male , Oculus Rift , 19.793947977629045 , 10 , 3
297 , 48 , Female , PlayStation VR , 25.57747751578203 , 5 , 2
298 , 23 , Male , PlayStation VR , 44.79180603311921 , 6 , 4
299 , 62 , Female , PlayStation VR , 16.432049032159235 , 2 , 5
300 , 95 , Female , HTC Vive , 54.651326898687834 , 9 , 5
301 , 90 , Male , Oculus Rift , 32.88312616372523 , 6 , 3
302 , 64 , Male , Oculus Rift , 10.93469452055939 , 10 , 3
303 , 56 , Female , HTC Vive , 8.75176103554714 , 2 , 5
304 , 71 , Female , PlayStation VR , 42.63444949046902 , 4 , 2
305 , 38 , Male , HTC Vive , 57.84042209668808 , 1 , 5
306 , 68 , Female , Oculus Rift , 59.44915319848139 , 1 , 4
307 , 89 , Male , Oculus Rift , 23.99117258737052 , 8 , 1
308 , 75 , Male , HTC Vive , 39.80696878458196 , 1 , 5
309 , 98 , Male , HTC Vive , 28.427444534395548 , 7 , 5
310 , 86 , Female , Oculus Rift , 8.506501835867482 , 1 , 3
311 , 84 , Female , HTC Vive , 51.788868269329576 , 5 , 5
312 , 62 , Female , Oculus Rift , 49.82264123237435 , 1 , 5
313 , 77 , Male , HTC Vive , 53.216759698560345 , 4 , 5
314 , 31 , Male , HTC Vive , 6.6329457180499025 , 9 , 3
315 , 57 , Male , PlayStation VR , 58.24446185104309 , 3 , 5
316 , 100 , Female , PlayStation VR , 53.67629191978932 , 4 , 5
317 , 25 , Male , PlayStation VR , 57.454953759727346 , 10 , 5
318 , 87 , Male , HTC Vive , 22.10955939375158 , 6 , 1
319 , 53 , Male , PlayStation VR , 20.403553199520182 , 5 , 3
320 , 39 , Male , Oculus Rift , 38.20636199907218 , 4 , 4
321 , 64 , Female , Oculus Rift , 28.54156048486019 , 4 , 5
322 , 74 , Male , PlayStation VR , 45.80601491066605 , 3 , 5
323 , 75 , Female , HTC Vive , 28.28151811329414 , 5 , 1
324 , 66 , Male , Oculus Rift , 32.372806927958614 , 3 , 5
325 , 51 , Male , Oculus Rift , 6.359143228242906 , 6 , 2
326 , 47 , Male , HTC Vive , 54.70061360163565 , 7 , 4
327 , 92 , Female , Oculus Rift , 35.460680713954154 , 8 , 3
328 , 81 , Male , HTC Vive , 19.909943647547962 , 5 , 1
329 , 55 , Female , Oculus Rift , 58.81919941134284 , 6 , 2
330 , 37 , Female , HTC Vive , 11.250128951171742 , 8 , 3
331 , 77 , Male , HTC Vive , 41.66744815131814 , 9 , 2
332 , 67 , Female , PlayStation VR , 17.597428857931313 , 1 , 2
333 , 30 , Male , Oculus Rift , 23.780576919565867 , 3 , 5
334 , 38 , Male , HTC Vive , 39.21205063732893 , 3 , 1
335 , 91 , Female , HTC Vive , 22.33105532902858 , 10 , 5
336 , 96 , Male , HTC Vive , 59.04361922728238 , 5 , 4
337 , 65 , Male , PlayStation VR , 27.992186196350666 , 9 , 5
338 , 57 , Male , PlayStation VR , 57.96470337182608 , 4 , 1
339 , 45 , Male , Oculus Rift , 22.91253670657011 , 4 , 5
340 , 70 , Male , PlayStation VR , 49.46653519556739 , 2 , 4
341 , 59 , Female , PlayStation VR , 40.80236466046619 , 10 , 3
342 , 43 , Female , PlayStation VR , 41.41335860105844 , 8 , 5
343 , 99 , Female , PlayStation VR , 58.8177342340078 , 1 , 2
344 , 43 , Male , PlayStation VR , 18.110284188055033 , 10 , 5
345 , 54 , Male , HTC Vive , 40.72430888098215 , 2 , 2
346 , 98 , Male , HTC Vive , 39.19344234209197 , 8 , 5
347 , 75 , Female , Oculus Rift , 25.994769411648242 , 10 , 5
348 , 93 , Female , PlayStation VR , 21.459559755310615 , 2 , 2
349 , 24 , Female , HTC Vive , 24.348893513541448 , 6 , 4
350 , 86 , Female , PlayStation VR , 59.07499202225992 , 3 , 5
351 , 46 , Male , Oculus Rift , 8.304363739081172 , 10 , 5
352 , 69 , Female , Oculus Rift , 58.170471178944666 , 5 , 3
353 , 20 , Female , Oculus Rift , 46.35600478723001 , 10 , 4
354 , 69 , Male , Oculus Rift , 37.64359565983455 , 5 , 2
355 , 52 , Male , HTC Vive , 55.866557539807204 , 10 , 1
356 , 22 , Female , PlayStation VR , 49.92084254626048 , 3 , 2
357 , 48 , Female , HTC Vive , 28.80032020690762 , 1 , 1
358 , 57 , Female , HTC Vive , 16.82605098972776 , 10 , 1
359 , 68 , Male , PlayStation VR , 50.16488974200454 , 4 , 1
360 , 49 , Male , Oculus Rift , 47.498625361027685 , 6 , 2
361 , 62 , Female , Oculus Rift , 13.758066820031985 , 4 , 2
362 , 54 , Female , PlayStation VR , 47.97783130888523 , 7 , 1
363 , 53 , Male , Oculus Rift , 9.574842467291207 , 6 , 3
364 , 41 , Male , Oculus Rift , 44.216017656071784 , 8 , 2
365 , 95 , Male , Oculus Rift , 54.01793438220878 , 10 , 1
366 , 21 , Male , PlayStation VR , 32.121048639756616 , 10 , 1
367 , 75 , Female , HTC Vive , 45.19963589046655 , 10 , 2
368 , 77 , Male , PlayStation VR , 34.25183534791249 , 1 , 1
369 , 79 , Female , PlayStation VR , 5.998147593521525 , 6 , 1
370 , 92 , Female , Oculus Rift , 8.98083200163926 , 6 , 5
371 , 50 , Male , Oculus Rift , 11.016937933208393 , 7 , 4
372 , 51 , Female , Oculus Rift , 30.867058888939532 , 7 , 2
373 , 76 , Male , Oculus Rift , 10.265428778488939 , 9 , 1
374 , 78 , Female , Oculus Rift , 50.46768590622061 , 3 , 2
375 , 57 , Male , PlayStation VR , 55.09916713650504 , 10 , 2
376 , 55 , Female , Oculus Rift , 42.10394506313262 , 4 , 3
377 , 81 , Male , Oculus Rift , 26.37999983963828 , 8 , 3
378 , 66 , Female , Oculus Rift , 30.60651880970439 , 8 , 2
379 , 36 , Male , Oculus Rift , 57.19909286782221 , 3 , 2
380 , 98 , Male , HTC Vive , 59.06068640889843 , 9 , 1
381 , 58 , Female , HTC Vive , 43.14344772229349 , 4 , 4
382 , 64 , Female , PlayStation VR , 42.68715402733531 , 5 , 3
383 , 90 , Female , HTC Vive , 34.4402682024709 , 5 , 2
384 , 34 , Female , Oculus Rift , 47.127695399457956 , 6 , 2
385 , 76 , Female , PlayStation VR , 19.018832180009646 , 10 , 3
386 , 70 , Male , HTC Vive , 23.30145916189975 , 3 , 2
387 , 46 , Male , PlayStation VR , 30.70909649029347 , 9 , 1
388 , 91 , Male , Oculus Rift , 56.96703922693344 , 10 , 5
389 , 54 , Female , Oculus Rift , 55.79729628536261 , 9 , 5
390 , 67 , Female , PlayStation VR , 52.70366808276929 , 4 , 2
391 , 74 , Male , PlayStation VR , 46.20645972788702 , 10 , 5
392 , 38 , Female , HTC Vive , 17.111424599867803 , 7 , 5
393 , 41 , Male , PlayStation VR , 37.75507563054424 , 9 , 4
394 , 42 , Female , PlayStation VR , 54.19042632974954 , 1 , 5
395 , 54 , Male , PlayStation VR , 6.49547959286017 , 3 , 4
396 , 82 , Male , Oculus Rift , 49.44222522646244 , 1 , 1
397 , 94 , Female , Oculus Rift , 29.272735159337813 , 8 , 5
398 , 68 , Male , Oculus Rift , 25.64886619878007 , 8 , 3
399 , 63 , Female , Oculus Rift , 32.66227334610709 , 1 , 1
400 , 83 , Female , HTC Vive , 36.64466044582104 , 7 , 3
